"","RecordID","RecordSubID_old","RecordSubID_new","Treatment","Treatment_Type","TimeSinceFire_years","Study_Severity","Authors","Title","DOI","StudyType","VegCover","GFEDVegCover","Region","Lat","Lon","LiveC_Binary_Measurements","DeadC_Binary_Measurements","SoilC_Binary_Measurements","GPP_Binary_Measurements","Respiration_Binary_Measurements","NEP_Binary_Measurements","NPP_Binary_Measurements","VegChange_Binary_Measurements","N_Binary_Measurements","MCB_Binary_Measurements","Emissions_Binary_Measurements","Mortality_Binary_Measurements","LiveC_units_StockData","DeadC_units_StockData","SoilC_units_StockData","SoilDepth_cm_StockData","MCB_units_StockData","Roots_units_StockData","TotalBG_units_StockData","TotalAG_units_StockData","TEC_Units_StockData","NPP_units_FluxData","GPP_units_FluxData","Resp_units_FluxData","NEP_units_FluxData","EmissionsUnits_EmissionsData","Description_StockData","Description_text_StockData","LiveC_StockData","DeadC_StockData","TotalSoilC_StockData","MCB_StockData","RootC_StockData","TotalBelowgroundC_StockData","TotalAbovegroundC_StockData","TEC_StockData","NPP_FluxData","ANPP_FluxData","BNPP_FluxData","GPP_FluxData","Sresp_FluxData","Ra_FluxData","Rh_FluxData","Reco_FluxData","NEP_FluxData","NBP_FluxData","LiveC_EmissionsData","DeadC_EmissionsData","TotalAboveC_EmissionsData","TotalBelowC_EmissionsData","PyrogenicC_EmissionsData","TotEmissions_EmissionsData","UniqueID","Biome","Biome_simple","LiveC_StockData_MgC_ha","DeadC_StockData_MgC_ha","TotalSoilC_StockData_MgC_ha","TotalSoilC_StockData_MgC_ha_scaled","TotalSoilC_StockData_percent","MCB_StockData_percent","RootC_StockData_MgC_ha","TotalBelowgroundC_StockData_MgC_ha","TotalBelowgroundC_StockData_percent","TotalAbovegroundC_StockData_MgC_ha","TotalAbovegroundC_StockData_percent","TEC_StockData_MgC_ha","NPP_FluxData_g_m2","NPP_FluxData_g_m2_unit","ANPP_FluxData_g_m2","ANPP_FluxData_g_m2_unit","BNPP_FluxData_g_m2","BNPP_FluxData_g_m2_unit","GPP_FluxData_g_m2","GPP_FluxData_g_m2_unit","Sresp_FluxData_g_m2","Sresp_FluxData_g_m2_unit","Ra_FluxData_g_m2","Ra_FluxData_g_m2_unit","Rh_FluxData_g_m2","Rh_FluxData_g_m2_unit","Reco_FluxData_g_m2","Reco_FluxData_g_m2_unit","NEP_FluxData_g_m2","NEP_FluxData_g_m2_unit","NBP_FluxData_g_m2","NBP_FluxData_g_m2_unit","LiveC_EmissionsData_g_m2","DeadC_EmissionsData_g_m2","TotalAboveC_EmissionsData_g_m2","TotalBelowC_EmissionsData_g_m2","PyrogenicC_EmissionsData_g_m2","TotEmissions_EmissionsData_g_m2"
"27",338,2,5,"Burn","Burned",18,NA,"Defosse, Guillermo Emilio; Godoy, Maria Marcela; Bertolin, Maria Lila","Carbon balance and fire emissions in Andean cypress (Austrocedrus chilensis) forests of Patagonia, Argentina (csiro.au)","10.1071/WF19183","Wildfire","Cypress","TEMF","Argentina",-43.5,-71.5,1,1,0,0,0,0,1,0,0,0,1,0,"MgC_per_hectare","MgC_per_hectare",NA,NA,NA,NA,NA,"MgC_per_hectare",NA,NA,NA,NA,NA,"MgC_per_hectare","Burned",NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"338_2","Temperate Broadleaf & Mixed Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",338,3,6,"Burn","Burned",30,NA,"Defosse, Guillermo Emilio; Godoy, Maria Marcela; Bertolin, Maria Lila","Carbon balance and fire emissions in Andean cypress (Austrocedrus chilensis) forests of Patagonia, Argentina (csiro.au)","10.1071/WF19183","Wildfire","Cypress","TEMF","Argentina",-43.1,-71.5,1,1,0,0,0,0,1,0,0,0,1,0,"MgC_per_hectare","MgC_per_hectare",NA,NA,NA,NA,NA,"MgC_per_hectare",NA,NA,NA,NA,NA,"MgC_per_hectare","Burned",NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"338_3","Temperate Broadleaf & Mixed Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",548,1,1,"Control","Control_ref",20,"High","Harris, Wylie N.; Moretto, Alicia S.; Distel, Roberto A.; Boutton, Thomas W.; Boo, Roberto M.","Fire and grazing in grasslands of the Argentine Caldenal: Effects on plant and soil carbon and nitrogen - ScienceDirect","10.1111/j.1365-2486.2007.01406.x","Wildfire","grassland","SAVA","Argentina",-38.6,-63.8,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,"gC_per_kg",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control_ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"548_1","Temperate Grasslands, Savannas & Shrublands","TemperateGrassland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",548,2,2,"Control","Control_ref",10,"High","Harris, Wylie N.; Moretto, Alicia S.; Distel, Roberto A.; Boutton, Thomas W.; Boo, Roberto M.","Fire and grazing in grasslands of the Argentine Caldenal: Effects on plant and soil carbon and nitrogen - ScienceDirect","10.1111/j.1365-2486.2007.01406.x","RxFire","grassland","SAVA","Argentina",-38.6,-63.8,1,0,1,0,0,0,0,0,0,0,0,0,"gC_per_kg",NA,"gC_per_kg",20,"mgC_per_kg",NA,"gC_per_kg","gC_per_kg",NA,NA,NA,NA,NA,NA,"Control_ref",NA,NA,NA,NA,603,NA,499,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"548_2","Temperate Grasslands, Savannas & Shrublands","TemperateGrassland",NA,NA,NA,NA,NA,0.0603,NA,NA,49.9,NA,43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",548,1,3,"Burn","Burned",20,"High","Harris, Wylie N.; Moretto, Alicia S.; Distel, Roberto A.; Boutton, Thomas W.; Boo, Roberto M.","Fire and grazing in grasslands of the Argentine Caldenal: Effects on plant and soil carbon and nitrogen - ScienceDirect","10.1111/j.1365-2486.2007.01406.x","Wildfire","grassland","SAVA","Argentina",-38.6,-63.8,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,"gC_per_kg",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burned","NaturalFireHistory",NA,NA,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"548_1","Temperate Grasslands, Savannas & Shrublands","TemperateGrassland",NA,NA,NA,NA,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",548,2,4,"Burn","Burned",10,"High","Harris, Wylie N.; Moretto, Alicia S.; Distel, Roberto A.; Boutton, Thomas W.; Boo, Roberto M.","Fire and grazing in grasslands of the Argentine Caldenal: Effects on plant and soil carbon and nitrogen - ScienceDirect","10.1111/j.1365-2486.2007.01406.x","RxFire","grassland","SAVA","Argentina",-38.6,-63.8,1,0,1,0,0,0,0,0,0,0,0,0,"gC_per_kg",NA,"gC_per_kg",20,"mgC_per_kg",NA,"gC_per_kg","gC_per_kg",NA,NA,NA,NA,NA,NA,"Burned","PrescribedFireHistory",NA,NA,12.55,760,NA,435,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"548_2","Temperate Grasslands, Savannas & Shrublands","TemperateGrassland",NA,NA,NA,NA,1.255,0.076,NA,NA,43.5,NA,43.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",846,1,1,"Control","PreFire",5,"High","Lila Bertolin, Maria; Florencia Urretavizcaya, Maria; Emilio Defosse, Guillermo","FIRE EMISSIONS AND CARBON UPTAKE IN SEVERELY BURNED LENGA BEECH (NOTHOFAGUS PUMILIO) FORESTS OF PATAGONIA, ARGENTINA","10.4996/fireecology.1101032","Wildfire","Nothofagus pumilio","TEMF","Argentina",-42.57,-71.3,1,1,0,0,0,0,0,0,0,0,1,0,"MgC_per_hectare",NA,NA,NA,NA,"MgC_per_hectare",NA,"MgC_per_hectare","MgC_per_hectare",NA,NA,NA,NA,"MgC_per_hectare","PreFire",NA,239.8,NA,NA,NA,58.42,NA,243.4,301.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"846_1","Temperate Broadleaf & Mixed Forests","TemperateForest",239.8,NA,NA,NA,NA,NA,58.42,NA,NA,243.4,NA,301.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",846,2,2,"Control","PreFire",30,"High","Lila Bertolin, Maria; Florencia Urretavizcaya, Maria; Emilio Defosse, Guillermo","FIRE EMISSIONS AND CARBON UPTAKE IN SEVERELY BURNED LENGA BEECH (NOTHOFAGUS PUMILIO) FORESTS OF PATAGONIA, ARGENTINA","10.4996/fireecology.1101032","Wildfire","Nothofagus pumilio","TEMF","Argentina",-42.51,-71.33,1,1,0,0,0,0,0,0,0,0,1,0,"MgC_per_hectare","MgC_per_hectare",NA,NA,NA,"MgC_per_hectare",NA,"MgC_per_hectare","MgC_per_hectare",NA,NA,NA,NA,"MgC_per_hectare","PreFire",NA,201,2.1,NA,NA,50.13,NA,208.9,258.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"846_2","Temperate Broadleaf & Mixed Forests","TemperateForest",201,2.1,NA,NA,NA,NA,50.13,NA,NA,208.9,NA,258.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",846,3,3,"Control","PreFire",37,"High","Lila Bertolin, Maria; Florencia Urretavizcaya, Maria; Emilio Defosse, Guillermo","FIRE EMISSIONS AND CARBON UPTAKE IN SEVERELY BURNED LENGA BEECH (NOTHOFAGUS PUMILIO) FORESTS OF PATAGONIA, ARGENTINA","10.4996/fireecology.1101032","Wildfire","Nothofagus pumilio","TEMF","Argentina",-43.48,-71.27,1,1,0,0,0,0,0,0,0,0,1,0,"MgC_per_hectare","MgC_per_hectare",NA,NA,NA,"MgC_per_hectare",NA,"MgC_per_hectare","MgC_per_hectare",NA,NA,NA,NA,"MgC_per_hectare","PreFire",NA,207.8,5.5,NA,NA,52.4,NA,218.3,270.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"846_3","Temperate Broadleaf & Mixed Forests","TemperateForest",207.8,5.5,NA,NA,NA,NA,52.4,NA,NA,218.3,NA,270.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",846,1,4,"Burn","Burned",5,"High","Lila Bertolin, Maria; Florencia Urretavizcaya, Maria; Emilio Defosse, Guillermo","FIRE EMISSIONS AND CARBON UPTAKE IN SEVERELY BURNED LENGA BEECH (NOTHOFAGUS PUMILIO) FORESTS OF PATAGONIA, ARGENTINA","10.4996/fireecology.1101032","Wildfire","Nothofagus pumilio","TEMF","Argentina",-42.57,-71.3,1,1,0,0,0,0,0,0,0,0,1,0,"MgC_per_hectare",NA,NA,NA,NA,"MgC_per_hectare",NA,"MgC_per_hectare","MgC_per_hectare",NA,NA,NA,NA,"MgC_per_hectare","Burned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.1,NA,104.1,NA,NA,104.6,"846_1","Temperate Broadleaf & Mixed Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10310,NA,10410,NA,NA,10460
"37",846,2,5,"Burn","Burned",30,"High","Lila Bertolin, Maria; Florencia Urretavizcaya, Maria; Emilio Defosse, Guillermo","FIRE EMISSIONS AND CARBON UPTAKE IN SEVERELY BURNED LENGA BEECH (NOTHOFAGUS PUMILIO) FORESTS OF PATAGONIA, ARGENTINA","10.4996/fireecology.1101032","Wildfire","Nothofagus pumilio","TEMF","Argentina",-42.51,-71.33,1,1,0,0,0,0,0,0,0,0,1,0,"MgC_per_hectare","MgC_per_hectare",NA,NA,NA,"MgC_per_hectare",NA,"MgC_per_hectare","MgC_per_hectare",NA,NA,NA,NA,"MgC_per_hectare","Burned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.2,0.9,89.7,NA,NA,90.7,"846_2","Temperate Broadleaf & Mixed Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8720,90,8970,NA,NA,9070
"38",846,3,6,"Burn","Burned",37,"High","Lila Bertolin, Maria; Florencia Urretavizcaya, Maria; Emilio Defosse, Guillermo","FIRE EMISSIONS AND CARBON UPTAKE IN SEVERELY BURNED LENGA BEECH (NOTHOFAGUS PUMILIO) FORESTS OF PATAGONIA, ARGENTINA","10.4996/fireecology.1101032","Wildfire","Nothofagus pumilio","TEMF","Argentina",-43.48,-71.27,1,1,0,0,0,0,0,0,0,0,1,0,"MgC_per_hectare","MgC_per_hectare",NA,NA,NA,"MgC_per_hectare",NA,"MgC_per_hectare","MgC_per_hectare",NA,NA,NA,NA,"MgC_per_hectare","Burned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.2,2.4,92.4,NA,NA,94.7,"846_3","Temperate Broadleaf & Mixed Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9020,240,9240,NA,NA,9470
"39",366,1,1,"Control","Unburned",10,"High","Dore, S.; Kolb, T. E.; Montes-Helu, M.; Eckert, S. E.; Sullivan, B. W.; Hungate, B. A.; Kaye, J. P.; Hart, S. C.; Koch, G. W.; Finkral, A.","Carbon and water fluxes from ponderosa pine forests disturbed by wildfire and thinning on JSTOR","10.1007/s11356-014-3744-4","Wildfire","Pinus ponderosa","TEMF","USA",35.445397,-111.771844,1,1,1,1,1,1,1,1,0,0,0,1,"gC_per_m2","gC_per_m2","gC_per_m2",15,NA,NA,NA,NA,"gC_per_m2","gC_per_m2_per_year","gC_per_m2_per_yr","gC_per_m2_per_yr","gC_per_m2_per_yr",NA,"Unburned",NA,6520,498,5301,NA,NA,NA,NA,12319,506,111,NA,863,545,NA,348,713,162,NA,NA,NA,NA,NA,NA,NA,"366_1","Temperate Conifer Forests","TemperateForest",65.2,4.98,53.01,36.9338815086037,NA,NA,NA,NA,NA,NA,NA,123.19,506,"year",111,"year",NA,"year",863,"yr",545,"yr",NA,"yr",348,"yr",713,"yr",162,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
"40",366,1,2,"Burn","Burned",10,"High","Dore, S.; Kolb, T. E.; Montes-Helu, M.; Eckert, S. E.; Sullivan, B. W.; Hungate, B. A.; Kaye, J. P.; Hart, S. C.; Koch, G. W.; Finkral, A.","Carbon and water fluxes from ponderosa pine forests disturbed by wildfire and thinning on JSTOR","10.1007/s11356-014-3744-4","Wildfire","Pinus ponderosa","TEMF","USA",35.445397,-111.771844,1,1,1,1,1,1,1,1,0,0,0,1,"gC_per_m2","gC_per_m2","gC_per_m2",15,NA,NA,NA,NA,"gC_per_m2","gC_per_m2_per_year","gC_per_m2_per_yr","gC_per_m2_per_yr","gC_per_m2_per_yr",NA,"Burned","Burned in 1996. 100% mortality without regeneration 10 yrs later. Now grass and forbs",123,2483,3461,NA,NA,NA,NA,7173,296,69,227,372,446,NA,299,480,-109,NA,NA,NA,NA,NA,NA,NA,"366_1","Temperate Conifer Forests","TemperateForest",1.23,24.83,34.61,24.1139716848288,NA,NA,NA,NA,NA,NA,NA,71.73,296,"year",69,"year",227,"year",372,"yr",446,"yr",NA,"yr",299,"yr",480,"yr",-109,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
"41",367,1,1,"Control","Unburned",9,"High","Dore, S.; Kolb, T. E.; Montes-Helu, M.; Sullivan, B. W.; Winslow, W. D.; Hart, S. C.; Kaye, J. P.; Koch, G. W.; Hungate, B. A.","Long‐term impact of a stand‐replacing fire on ecosystem CO2 exchange of a ponderosa pine forest - DORE - 2008 - Global Change Biology - Wiley Online Library","10.1029/2020JG005833","Wildfire","Pinus ponderosa","TEMF","USA",35.445397,-111.771844,1,1,1,1,1,1,0,1,0,0,0,1,"gC_per_m2","gC_per_m2",NA,15,NA,NA,NA,NA,"gC_per_m2",NA,NA,NA,NA,NA,"Unburned",NA,5963,516,3745,NA,NA,NA,NA,11228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"367_1","Temperate Conifer Forests","TemperateForest",59.63,5.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",367,1,2,"Burn","Burned",9,"High","Dore, S.; Kolb, T. E.; Montes-Helu, M.; Sullivan, B. W.; Winslow, W. D.; Hart, S. C.; Kaye, J. P.; Koch, G. W.; Hungate, B. A.","Long‐term impact of a stand‐replacing fire on ecosystem CO2 exchange of a ponderosa pine forest - DORE - 2008 - Global Change Biology - Wiley Online Library","10.1029/2020JG005833","Wildfire","Pinus ponderosa","TEMF","USA",35.445397,-111.771844,1,1,1,1,1,1,0,1,0,0,0,1,"gC_per_m2","gC_per_m2",NA,15,NA,NA,NA,NA,"gC_per_m2",NA,NA,NA,NA,NA,"Burned","Burned in 1996. 100% mortality without regeneration 9 yrs later. Now grass and forbs",103,2552,3173,NA,NA,NA,NA,5956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"367_1","Temperate Conifer Forests","TemperateForest",1.03,25.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",369,1,1,"Control","Unburned",10,"High","Dore, Sabina; Montes-Helu, Mario; Hart, Stephen C.; Hungate, Bruce A.; Koch, George W.; Moon, John B.; Finkral, Alex J.; Kolb, Thomas E.","Recovery of ponderosa pine ecosystem carbon and water fluxes from thinning and stand‐replacing fire - Dore - 2012 - Global Change Biology - Wiley Online Library","10.1890/09-0934.1","Wildfire","Pinus ponderosa","TEMF","USA",35.445397,-111.771845,1,1,0,1,1,1,0,0,0,0,1,0,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,"gC_per_m2_per_yr","gC_per_m2_per_yr","gC_per_m2_per_yr",NA,"Unburned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,NA,NA,NA,712,174,NA,NA,NA,NA,NA,NA,NA,"369_1","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,"yr",NA,"yr",NA,"yr",NA,"yr",712,"yr",174,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
"44",369,2,2,"Control","Unburned",11,"High","Dore, Sabina; Montes-Helu, Mario; Hart, Stephen C.; Hungate, Bruce A.; Koch, George W.; Moon, John B.; Finkral, Alex J.; Kolb, Thomas E.","Recovery of ponderosa pine ecosystem carbon and water fluxes from thinning and stand‐replacing fire - Dore - 2012 - Global Change Biology - Wiley Online Library","10.1890/09-0934.1","Wildfire","Pinus ponderosa","TEMF","USA",35.445397,-111.771845,1,1,0,1,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2_per_yr","gC_per_m2_per_yr","gC_per_m2_per_yr",NA,"Unburned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895,NA,NA,NA,858,58,NA,NA,NA,NA,NA,NA,NA,"369_2","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895,"yr",NA,"yr",NA,"yr",NA,"yr",858,"yr",58,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
"45",369,3,3,"Control","Unburned",12,"High","Dore, Sabina; Montes-Helu, Mario; Hart, Stephen C.; Hungate, Bruce A.; Koch, George W.; Moon, John B.; Finkral, Alex J.; Kolb, Thomas E.","Recovery of ponderosa pine ecosystem carbon and water fluxes from thinning and stand‐replacing fire - Dore - 2012 - Global Change Biology - Wiley Online Library","10.1890/09-0934.1","Wildfire","Pinus ponderosa","TEMF","USA",35.445397,-111.771845,1,1,0,1,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2_per_yr","gC_per_m2_per_yr","gC_per_m2_per_yr",NA,"Unburned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032,NA,NA,NA,909,142,NA,NA,NA,NA,NA,NA,NA,"369_3","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032,"yr",NA,"yr",NA,"yr",NA,"yr",909,"yr",142,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
"46",369,4,4,"Control","Unburned",13,"High","Dore, Sabina; Montes-Helu, Mario; Hart, Stephen C.; Hungate, Bruce A.; Koch, George W.; Moon, John B.; Finkral, Alex J.; Kolb, Thomas E.","Recovery of ponderosa pine ecosystem carbon and water fluxes from thinning and stand‐replacing fire - Dore - 2012 - Global Change Biology - Wiley Online Library","10.1890/09-0934.1","Wildfire","Pinus ponderosa","TEMF","USA",35.445397,-111.771845,1,1,0,1,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2_per_yr","gC_per_m2_per_yr","gC_per_m2_per_yr",NA,"Unburned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,NA,NA,NA,839,19,NA,NA,NA,NA,NA,NA,NA,"369_4","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,"yr",NA,"yr",NA,"yr",NA,"yr",839,"yr",19,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
"47",369,5,5,"Control","Unburned",14,"High","Dore, Sabina; Montes-Helu, Mario; Hart, Stephen C.; Hungate, Bruce A.; Koch, George W.; Moon, John B.; Finkral, Alex J.; Kolb, Thomas E.","Recovery of ponderosa pine ecosystem carbon and water fluxes from thinning and stand‐replacing fire - Dore - 2012 - Global Change Biology - Wiley Online Library","10.1890/09-0934.1","Wildfire","Pinus ponderosa","TEMF","USA",35.445397,-111.771845,1,1,0,1,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2_per_yr","gC_per_m2_per_yr","gC_per_m2_per_yr",NA,"Unburned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1041,NA,NA,NA,901,170,NA,NA,NA,NA,NA,NA,NA,"369_5","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1041,"yr",NA,"yr",NA,"yr",NA,"yr",901,"yr",170,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
"48",369,1,6,"Burn","Burned",10,"High","Dore, Sabina; Montes-Helu, Mario; Hart, Stephen C.; Hungate, Bruce A.; Koch, George W.; Moon, John B.; Finkral, Alex J.; Kolb, Thomas E.","Recovery of ponderosa pine ecosystem carbon and water fluxes from thinning and stand‐replacing fire - Dore - 2012 - Global Change Biology - Wiley Online Library","10.1890/09-0934.1","Wildfire","Pinus ponderosa","TEMF","USA",35.445397,-111.771845,1,1,0,1,1,1,0,0,0,0,1,0,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,"gC_per_m2_per_yr","gC_per_m2_per_yr","gC_per_m2_per_yr",NA,"Burned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373,NA,NA,NA,479,-108,NA,NA,NA,NA,NA,NA,NA,"369_1","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373,"yr",NA,"yr",NA,"yr",NA,"yr",479,"yr",-108,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
"49",369,2,7,"Burn","Burned",11,"High","Dore, Sabina; Montes-Helu, Mario; Hart, Stephen C.; Hungate, Bruce A.; Koch, George W.; Moon, John B.; Finkral, Alex J.; Kolb, Thomas E.","Recovery of ponderosa pine ecosystem carbon and water fluxes from thinning and stand‐replacing fire - Dore - 2012 - Global Change Biology - Wiley Online Library","10.1890/09-0934.1","Wildfire","Pinus ponderosa","TEMF","USA",35.445397,-111.771845,1,1,0,1,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2_per_yr","gC_per_m2_per_yr","gC_per_m2_per_yr",NA,"Burned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401,NA,NA,NA,453,-45,NA,NA,NA,NA,NA,NA,NA,"369_2","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401,"yr",NA,"yr",NA,"yr",NA,"yr",453,"yr",-45,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
