RecordID,RecordSubID_old,RecordSubID_new,Treatment,Treatment_Type,TimeSinceFire_years,Study_Severity,Authors,Title,DOI,StudyType,VegCover,Region,Lat,Lon,LiveC_Binary_Measurements,DeadC_Binary_Measurements,SoilC_Binary_Measurements,GPP_Binary_Measurements,Respiration_Binary_Measurements,NEP_Binary_Measurements,NPP_Binary_Measurements,VegChange_Binary_Measurements,N_Binary_Measurements,MCB_Binary_Measurements,Emissions_Binary_Measurements,Mortality_Binary_Measurements,LiveC_units_StockData,DeadC_units_StockData,SoilC_units_StockData,SoilDepth_cm_StockData,MCB_units_StockData,Roots_units_StockData,TotalBG_units_StockData,TotalAG_units_StockData,TEC_Units_StockData,NPP_units_FluxData,GPP_units_FluxData,Resp_units_FluxData,NEP_units_FluxData,EmissionsUnits_EmissionsData,Description_StockData,Description_text_StockData,LiveC_StockData,DeadC_StockData,TotalSoilC_StockData,MCB_StockData,RootC_StockData,TotalBelowgroundC_StockData,TotalAbovegroundC_StockData,TEC_StockData,NPP_FluxData,ANPP_FluxData,BNPP_FluxData,GPP_FluxData,Sresp_FluxData,Ra_FluxData,Rh_FluxData,Reco_FluxData,NEP_FluxData,NBP_FluxData,LiveC_EmissionsData,DeadC_EmissionsData,TotalAboveC_EmissionsData,TotalBelowC_EmissionsData,PyrogenicC_EmissionsData,TotEmissions_EmissionsData,UniqueID,Biome,Biome_simple,LiveC_StockData_MgC_ha,DeadC_StockData_MgC_ha,TotalSoilC_StockData_MgC_ha,TotalSoilC_StockData_MgC_ha_scaled,TotalSoilC_StockData_percent,MCB_StockData_percent,RootC_StockData_MgC_ha,TotalBelowgroundC_StockData_MgC_ha,TotalBelowgroundC_StockData_percent,TotalAbovegroundC_StockData_MgC_ha,TotalAbovegroundC_StockData_percent,TEC_StockData_MgC_ha,NPP_FluxData_g_m2,NPP_FluxData_g_m2_unit,ANPP_FluxData_g_m2,ANPP_FluxData_g_m2_unit,BNPP_FluxData_g_m2,BNPP_FluxData_g_m2_unit,GPP_FluxData_g_m2,GPP_FluxData_g_m2_unit,Sresp_FluxData_g_m2,Sresp_FluxData_g_m2_unit,Ra_FluxData_g_m2,Ra_FluxData_g_m2_unit,Rh_FluxData_g_m2,Rh_FluxData_g_m2_unit,Reco_FluxData_g_m2,Reco_FluxData_g_m2_unit,NEP_FluxData_g_m2,NEP_FluxData_g_m2_unit,NBP_FluxData_g_m2,NBP_FluxData_g_m2_unit,LiveC_EmissionsData_g_m2,DeadC_EmissionsData_g_m2,TotalAboveC_EmissionsData_g_m2,TotalBelowC_EmissionsData_g_m2,PyrogenicC_EmissionsData_g_m2,TotEmissions_EmissionsData_g_m2
7,1,1,Control,Unburned,23,Mixed,"Adinugroho, Wahyu Catur; Prasetyo, Lilik Budi; Kusmana, Cecep; Krisnawati, Haruni; Weston, Christopher J.; Volkova, Liubov",Sustainability | Free Full-Text | Recovery of Carbon and Vegetation Diversity 23 Years after Fire in a Tropical Dryland Forest of Indonesia (mdpi.com),10.3390/su14126964,Wildfire,Forest,Indonesia,-1.2,116.9,1,1,1,0,0,0,0,1,0,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,,,,,,MgC_per_hectare,,,,,,Unburned,,147,31.6,41.6,,,,,220,,,,,,,,,,,,,,,,,7_1,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,147,31.6,41.6,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,2,Burn,Burned,23,Mixed,"Adinugroho, Wahyu Catur; Prasetyo, Lilik Budi; Kusmana, Cecep; Krisnawati, Haruni; Weston, Christopher J.; Volkova, Liubov",Sustainability | Free Full-Text | Recovery of Carbon and Vegetation Diversity 23 Years after Fire in a Tropical Dryland Forest of Indonesia (mdpi.com),10.3390/su14126964,Wildfire,Forest,Indonesia,-1.2,116.9,1,1,1,0,0,0,0,1,0,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,,,,,,MgC_per_hectare,,,,,,Burned,,80,66,54,,,,,199,,,,,,,,,,,,,,,,,7_1,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,80,66,54,,,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,1,Control,Control_ref,30,High,"Alexander, Heather D.; Mack, Michelle C.",A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink,10.1007/s10021-015-9920-7,Wildfire,BlackSpruce,USA,65,-145,1,1,1,0,0,0,1,0,1,0,0,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,gC_per_m2_per_year,,,,,Control_ref,100+ years since fire,,,,,,7395,1006,8400,,88,,,,,,,,,,,,,,,21_1,Tundra,AlpineBorealForest,,,,,,,,73.95,,10.06,,84,,year,88,year,,year,,,,,,,,,,,,,,,,,,,,
21,2,2,Control,Control_ref,50,High,"Alexander, Heather D.; Mack, Michelle C.",A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink,10.1007/s10021-015-9920-7,Wildfire,BlackSpruce,USA,65,-145,1,1,1,0,0,0,1,0,1,0,0,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,gC_per_m2_per_year,,,,,Control_ref,100+ years since fire,,,,,,7395,1006,8400,,88,,,,,,,,,,,,,,,21_2,Tundra,AlpineBorealForest,,,,,,,,73.95,,10.06,,84,,year,88,year,,year,,,,,,,,,,,,,,,,,,,,
21,3,3,Control,Control_ref,30,High,"Alexander, Heather D.; Mack, Michelle C.",A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink,10.1007/s10021-015-9920-7,Wildfire,Aspen,USA,65,-145,1,1,1,0,0,0,1,0,1,0,0,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,gC_per_m2_per_year,,,,,Control_ref,100+ years since fire,,,,,,1519,6430,7949,,410.3,,,,,,,,,,,,,,,21_3,Tundra,AlpineBorealForest,,,,,,,,15.19,,64.3,,79.49,,year,410.3,year,,year,,,,,,,,,,,,,,,,,,,,
21,4,4,Control,Control_ref,50,High,"Alexander, Heather D.; Mack, Michelle C.",A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink,10.1007/s10021-015-9920-7,Wildfire,Aspen,USA,65,-145,1,1,1,0,0,0,1,0,1,0,0,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,gC_per_m2_per_year,,,,,Control_ref,100+ years since fire,,,,,,1519,6430,7949,,410.3,,,,,,,,,,,,,,,21_4,Tundra,AlpineBorealForest,,,,,,,,15.19,,64.3,,79.49,,year,410.3,year,,year,,,,,,,,,,,,,,,,,,,,
21,5,5,Control,Control_ref,30,High,"Alexander, Heather D.; Mack, Michelle C.",A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink,10.1007/s10021-015-9920-7,Wildfire,Birch,USA,65,-145,1,1,1,0,0,0,1,0,1,0,0,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,gC_per_m2_per_year,,,,,Control_ref,100+ years since fire,,,,,,3970,6324,10294,,579,,,,,,,,,,,,,,,21_5,Tundra,AlpineBorealForest,,,,,,,,39.7,,63.24,,102.94,,year,579,year,,year,,,,,,,,,,,,,,,,,,,,
21,6,6,Control,Control_ref,50,High,"Alexander, Heather D.; Mack, Michelle C.",A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink,10.1007/s10021-015-9920-7,Wildfire,Birch,USA,65,-145,1,1,1,0,0,0,1,0,1,0,0,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,gC_per_m2_per_year,,,,,Control_ref,100+ years since fire,,,,,,3970,6324,10294,,579,,,,,,,,,,,,,,,21_6,Tundra,AlpineBorealForest,,,,,,,,39.7,,63.24,,102.94,,year,579,year,,year,,,,,,,,,,,,,,,,,,,,
21,1,7,Burn,Burned,30,High,"Alexander, Heather D.; Mack, Michelle C.",A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink,10.1007/s10021-015-9920-7,Wildfire,BlackSpruce,USA,65,-145,1,1,1,0,0,0,1,0,1,0,0,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,gC_per_m2_per_year,,,,,Burned,,,,,,,4532,517,5000,,83,,,,,,,,,,,,,,,21_1,Tundra,AlpineBorealForest,,,,,,,,45.32,,5.17,,50,,year,83,year,,year,,,,,,,,,,,,,,,,,,,,
21,2,8,Burn,Burned,50,High,"Alexander, Heather D.; Mack, Michelle C.",A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink,10.1007/s10021-015-9920-7,Wildfire,BlackSpruce,USA,65,-145,1,1,1,0,0,0,1,0,1,0,0,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,gC_per_m2_per_year,,,,,Burned,,,,,,,5080,1173,6500,,182,,,,,,,,,,,,,,,21_2,Tundra,AlpineBorealForest,,,,,,,,50.8,,11.73,,65,,year,182,year,,year,,,,,,,,,,,,,,,,,,,,
21,3,9,Burn,Burned,30,High,"Alexander, Heather D.; Mack, Michelle C.",A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink,10.1007/s10021-015-9920-7,Wildfire,Aspen,USA,65,-145,1,1,1,0,0,0,1,0,1,0,0,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,gC_per_m2_per_year,,,,,Burned,,,,,,,3454,1305,4759,,243,,,,,,,,,,,,,,,21_3,Tundra,AlpineBorealForest,,,,,,,,34.54,,13.05,,47.59,,year,243,year,,year,,,,,,,,,,,,,,,,,,,,
21,4,10,Burn,Burned,50,High,"Alexander, Heather D.; Mack, Michelle C.",A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink,10.1007/s10021-015-9920-7,Wildfire,Aspen,USA,65,-145,1,1,1,0,0,0,1,0,1,0,0,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,gC_per_m2_per_year,,,,,Burned,,,,,,,2995,2321,5316,,296,,,,,,,,,,,,,,,21_4,Tundra,AlpineBorealForest,,,,,,,,29.95,,23.21,,53.16,,year,296,year,,year,,,,,,,,,,,,,,,,,,,,
21,5,11,Burn,Burned,30,High,"Alexander, Heather D.; Mack, Michelle C.",A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink,10.1007/s10021-015-9920-7,Wildfire,Birch,USA,65,-145,1,1,1,0,0,0,1,0,1,0,0,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,gC_per_m2_per_year,,,,,Burned,,,,,,,4991,1321,6312,,274,,,,,,,,,,,,,,,21_5,Tundra,AlpineBorealForest,,,,,,,,49.91,,13.21,,63.12,,year,274,year,,year,,,,,,,,,,,,,,,,,,,,
21,6,12,Burn,Burned,50,High,"Alexander, Heather D.; Mack, Michelle C.",A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink,10.1007/s10021-015-9920-7,Wildfire,Birch,USA,65,-145,1,1,1,0,0,0,1,0,1,0,0,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,gC_per_m2_per_year,,,,,Burned,,,,,,,3600,4242,7843,,515,,,,,,,,,,,,,,,21_6,Tundra,AlpineBorealForest,,,,,,,,36,,42.42,,78.43,,year,515,year,,year,,,,,,,,,,,,,,,,,,,,
22,1,1,Control,Control_ref,10,High,"Alexander, Heather D.; Mack, Michelle C.; Goetz, Scott; Loranty, Michael M.; Beck, Pieter S. A.; Earl, Kamala; Zimov, Sergey; Davydov, Sergey; Thompson, Catharine C.",Carbon Accumulation Patterns During Post-Fire Succession in Cajander Larch (Larix cajanderi) Forests of Siberia | SpringerLink,10.1007/s10021-012-9567-6,Wildfire,Larch,Russia,68.74,161.4,1,1,1,0,0,0,1,0,0,0,0,0,gC_per_m2,gC_per_m2,,,,,gC_per_m2,,gC_per_m2,gC_per_m2_per_year,,,,,Control_ref,100+ years since fire,902,-23,,,,6905,,8064,,46.6,,,,,,,,,,,,,,,22_1,Boreal Forests/Taiga,AlpineBorealForest,9.02,-0.23,,,,,,69.05,,,,80.64,,year,46.6,year,,year,,,,,,,,,,,,,,,,,,,,
22,2,2,Control,Control_ref,50,High,"Alexander, Heather D.; Mack, Michelle C.; Goetz, Scott; Loranty, Michael M.; Beck, Pieter S. A.; Earl, Kamala; Zimov, Sergey; Davydov, Sergey; Thompson, Catharine C.",Carbon Accumulation Patterns During Post-Fire Succession in Cajander Larch (Larix cajanderi) Forests of Siberia | SpringerLink,10.1007/s10021-012-9567-6,Wildfire,Larch,Russia,68.74,161.4,1,1,1,0,0,0,1,0,0,0,0,0,gC_per_m2,,,,,,gC_per_m2,,gC_per_m2,gC_per_m2_per_year,,,,,Control_ref,100+ years since fire,902,-23,,,,6905,,8064,,46.6,,,,,,,,,,,,,,,22_2,Boreal Forests/Taiga,AlpineBorealForest,9.02,,,,,,,69.05,,,,80.64,,year,46.6,year,,year,,,,,,,,,,,,,,,,,,,,
22,1,3,Burn,Burned,10,High,"Alexander, Heather D.; Mack, Michelle C.; Goetz, Scott; Loranty, Michael M.; Beck, Pieter S. A.; Earl, Kamala; Zimov, Sergey; Davydov, Sergey; Thompson, Catharine C.",Carbon Accumulation Patterns During Post-Fire Succession in Cajander Larch (Larix cajanderi) Forests of Siberia | SpringerLink,10.1007/s10021-012-9567-6,Wildfire,Larch,Russia,68.74,161.4,1,1,1,0,0,0,1,0,0,0,0,0,gC_per_m2,gC_per_m2,,,,,gC_per_m2,,gC_per_m2,gC_per_m2_per_year,,,,,Burned,low-density trajectory,153,1425,,,,5456,,7033,,7.8,,,,,,,,,,,,,,,22_1,Boreal Forests/Taiga,AlpineBorealForest,1.53,14.25,,,,,,54.56,,,,70.33,,year,7.8,year,,year,,,,,,,,,,,,,,,,,,,,
22,2,4,Burn,Burned,50,High,"Alexander, Heather D.; Mack, Michelle C.; Goetz, Scott; Loranty, Michael M.; Beck, Pieter S. A.; Earl, Kamala; Zimov, Sergey; Davydov, Sergey; Thompson, Catharine C.",Carbon Accumulation Patterns During Post-Fire Succession in Cajander Larch (Larix cajanderi) Forests of Siberia | SpringerLink,10.1007/s10021-012-9567-6,Wildfire,Larch,Russia,68.74,161.4,1,1,1,0,0,0,1,0,0,0,0,0,gC_per_m2,,,,,,gC_per_m2,,gC_per_m2,gC_per_m2_per_year,,,,,Burned,low-density trajectory,84.7,247,,,,5327,,5658,,11.6,,,,,,,,,,,,,,,22_2,Boreal Forests/Taiga,AlpineBorealForest,0.847,,,,,,,53.27,,,,56.58,,year,11.6,year,,year,,,,,,,,,,,,,,,,,,,,
22,2,6,Burn,Burned,50,High,"Alexander, Heather D.; Mack, Michelle C.; Goetz, Scott; Loranty, Michael M.; Beck, Pieter S. A.; Earl, Kamala; Zimov, Sergey; Davydov, Sergey; Thompson, Catharine C.",Carbon Accumulation Patterns During Post-Fire Succession in Cajander Larch (Larix cajanderi) Forests of Siberia | SpringerLink,10.1007/s10021-012-9567-6,Wildfire,Larch,Russia,68.74,161.4,1,1,1,0,0,0,1,0,0,0,0,0,gC_per_m2,,,,,,gC_per_m2,,gC_per_m2,gC_per_m2_per_year,,,,,Burned,medium-density trajectory,858,295,,,,4894,,6048,93.6,,,,,,,,,,,,,,,,22_2,Boreal Forests/Taiga,AlpineBorealForest,8.58,,,,,,,48.94,,,,60.48,93.6,year,,year,,year,,,,,,,,,,,,,,,,,,,,
22,2,8,Burn,Burned,50,High,"Alexander, Heather D.; Mack, Michelle C.; Goetz, Scott; Loranty, Michael M.; Beck, Pieter S. A.; Earl, Kamala; Zimov, Sergey; Davydov, Sergey; Thompson, Catharine C.",Carbon Accumulation Patterns During Post-Fire Succession in Cajander Larch (Larix cajanderi) Forests of Siberia | SpringerLink,10.1007/s10021-012-9567-6,Wildfire,Larch,Russia,68.74,161.4,1,1,1,0,0,0,1,0,0,0,0,0,gC_per_m2,,,,,,gC_per_m2,,gC_per_m2,gC_per_m2_per_year,,,,,Burned,high-density trajectory,2186,369,,,,5925,,8479,,252,,,,,,,,,,,,,,,22_2,Boreal Forests/Taiga,AlpineBorealForest,21.86,,,,,,,59.25,,,,84.79,,year,252,year,,year,,,,,,,,,,,,,,,,,,,,
39,1,1,Control,Unburned,1,High,"Amiro, BD; MacPherson, JI; Desjardins, RL; Chen, JM; Liu, J","Post-fire carbon dioxide fluxes in the western Canadian boreal forest: evidence from towers, aircraft and remote sensing - ScienceDirect",10.1016/S0168-1923(02)00170-3,Experimental Burn,JackPine,Canada,61.5,-117.2,0,0,0,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,gC_per_m2_per_day,,Unburned,,,,,,,,,,,,,,,,,,0.5,,,,,,,,39_1,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,day,,day,,,,,,
39,1,2,Control,Unburned,2,High,"Amiro, BD; MacPherson, JI; Desjardins, RL; Chen, JM; Liu, J","Post-fire carbon dioxide fluxes in the western Canadian boreal forest: evidence from towers, aircraft and remote sensing - ScienceDirect",10.1016/S0168-1923(02)00170-3,Wildfire,JackPine,Canada,54.1,-106,0,0,0,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,gC_per_m2_per_day,,Unburned,,,,,,,,,,,,,,,,,,0.5,,,,,,,,39_1,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,day,,day,,,,,,
39,1,3,Control,Unburned,10,High,"Amiro, BD; MacPherson, JI; Desjardins, RL; Chen, JM; Liu, J","Post-fire carbon dioxide fluxes in the western Canadian boreal forest: evidence from towers, aircraft and remote sensing - ScienceDirect",10.1016/S0168-1923(02)00170-3,Wildfire,JackPine,Canada,54.2,-105.9,0,0,0,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,gC_per_m2_per_day,,Unburned,,,,,,,,,,,,,,,,,,1.3,,,,,,,,39_1,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,day,,day,,,,,,
39,1,4,Burn,Burned,1,High,"Amiro, BD; MacPherson, JI; Desjardins, RL; Chen, JM; Liu, J","Post-fire carbon dioxide fluxes in the western Canadian boreal forest: evidence from towers, aircraft and remote sensing - ScienceDirect",10.1016/S0168-1923(02)00170-3,Experimental Burn,JackPine,Canada,61.5,-117.2,0,0,0,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,gC_per_m2_per_day,,Burned,,,,,,,,,,,,,,,,,,-0.8,,,,,,,,39_1,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,day,,day,,,,,,
39,1,5,Burn,Burned,2,High,"Amiro, BD; MacPherson, JI; Desjardins, RL; Chen, JM; Liu, J","Post-fire carbon dioxide fluxes in the western Canadian boreal forest: evidence from towers, aircraft and remote sensing - ScienceDirect",10.1016/S0168-1923(02)00170-3,Wildfire,JackPine,Canada,54.1,-106,0,0,0,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,gC_per_m2_per_day,,Burned,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,39_1,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,day,,day,,,,,,
39,1,6,Burn,Burned,10,High,"Amiro, BD; MacPherson, JI; Desjardins, RL; Chen, JM; Liu, J","Post-fire carbon dioxide fluxes in the western Canadian boreal forest: evidence from towers, aircraft and remote sensing - ScienceDirect",10.1016/S0168-1923(02)00170-3,Wildfire,JackPine,Canada,54.2,-105.9,0,0,0,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,gC_per_m2_per_day,,Burned,,,,,,,,,,,,,,,,,,1.3,,,,,,,,39_1,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,day,,day,,,,,,
113,1,1,Control,Unburned,6,Low,"Bennett, Lauren T.; Aponte, Cristina; Baker, Thomas G.; Tolhurst, Kevin G.",Evaluating long-term effects of prescribed fire regimes on carbon stocks in a temperate eucalypt forest - ScienceDirect,10.1093/biosci/biv106,RxFire,Eucalyptus,Australia,-37.5,144.2,1,1,1,0,0,0,0,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,,,,,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,,,,,,Unburned,,191,42,,,,89,240,329,,,,,,,,,,,,,,,,,113_1,Temperate Broadleaf & Mixed Forests,TemperateForest,191,42,,,,,,89,,240,,329,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1,2,Burn,LowFrequency,6,Low,"Bennett, Lauren T.; Aponte, Cristina; Baker, Thomas G.; Tolhurst, Kevin G.",Evaluating long-term effects of prescribed fire regimes on carbon stocks in a temperate eucalypt forest - ScienceDirect,10.1093/biosci/biv106,RxFire,Eucalyptus,Australia,-37.5,144.2,1,1,1,0,0,0,0,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,,,,,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,,,,,,LowFrequency,,170,33,,,,88,205,293,,,,,,,,,,,,,,,,,113_1,Temperate Broadleaf & Mixed Forests,TemperateForest,170,33,,,,,,88,,205,,293,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1,3,Burn,HighFrequency,6,Low,"Bennett, Lauren T.; Aponte, Cristina; Baker, Thomas G.; Tolhurst, Kevin G.",Evaluating long-term effects of prescribed fire regimes on carbon stocks in a temperate eucalypt forest - ScienceDirect,10.1093/biosci/biv106,RxFire,Eucalyptus,Australia,-37.5,144.2,1,1,1,0,0,0,0,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,,,,,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,,,,,,HighFrequency,,165,33,,,,88,200,282,,,,,,,,,,,,,,,,,113_1,Temperate Broadleaf & Mixed Forests,TemperateForest,165,33,,,,,,88,,200,,282,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1,1,Control,Unburned,0.1,Low,"Beringer, Jason; Hutley, Lindsay B.; Tapper, Nigel J.; Cernusak, Lucas A.",Savanna fires and their impact on net ecosystem productivity in North Australia - BERINGER - 2007 - Global Change Biology - Wiley Online Library,10.1016/j.foreco.2014.05.028,Wildfire,Eucalyptus,Australia,-12.5,131.1,0,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,MgC_per_hectare_per_yr,MgC_per_hectare_per_yr,MgC_per_hectare_per_yr,,Unburned,,,,,,,,,,,,,14,,,,9.7,4.3,4.3,,,,,,,122_1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TropicalGrassland,,,,,,,,,,,,,,,,,,,1400,yr,,yr,,yr,,yr,970,yr,430,yr,430,yr,,,,,,
122,1,2,Burn,Burned,0.1,Low,"Beringer, Jason; Hutley, Lindsay B.; Tapper, Nigel J.; Cernusak, Lucas A.",Savanna fires and their impact on net ecosystem productivity in North Australia - BERINGER - 2007 - Global Change Biology - Wiley Online Library,10.1016/j.foreco.2014.05.028,Wildfire,Eucalyptus,Australia,-12.5,131.1,0,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,MgC_per_hectare_per_yr,MgC_per_hectare_per_yr,MgC_per_hectare_per_yr,,Burned,,,,,,,,,,,,,13.8,,,,10.2,3.6,2,,,,,,,122_1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TropicalGrassland,,,,,,,,,,,,,,,,,,,1380,yr,,yr,,yr,,yr,1020,yr,360,yr,200,yr,,,,,,
196,1,1,Control,Control_ref,28,Mixed,"Cahoon, Sean M. P.; Sullivan, Patrick F.; Gray, Andrew N.","Interactions among wildfire, forest type and landscape position are key determinants of boreal forest carbon stocks - Cahoon - 2022 - Journal of Ecology - Wiley Online Library",10.1017/S0266467405002452,Wildfire,BorealConifer,USA,64,-148,1,1,1,0,0,0,0,0,1,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,10,,,,,,,,,,,Control_ref,,11.7,5,87,,,,,,,,,,,,,,,,,,,,,,196_1,Tundra,AlpineBorealForest,11.7,5,87,70.39822292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,1,2,Control,Control_ref,18,Mixed,"Cahoon, Sean M. P.; Sullivan, Patrick F.; Gray, Andrew N.","Interactions among wildfire, forest type and landscape position are key determinants of boreal forest carbon stocks - Cahoon - 2022 - Journal of Ecology - Wiley Online Library",10.1017/S0266467405002452,Wildfire,BorealDeciduous,USA,64,-148,1,1,1,0,0,0,0,0,1,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,10,,,,,,,,,,,Control_ref,,31.6,1,78,,,,,,,,,,,,,,,,,,,,,,196_1,Tundra,AlpineBorealForest,31.6,1,78,63.11564814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,1,3,Burn,LowSeverity,28,Mixed,"Cahoon, Sean M. P.; Sullivan, Patrick F.; Gray, Andrew N.","Interactions among wildfire, forest type and landscape position are key determinants of boreal forest carbon stocks - Cahoon - 2022 - Journal of Ecology - Wiley Online Library",10.1017/S0266467405002452,Wildfire,BorealConifer,USA,64,-148,1,1,1,0,0,0,0,0,1,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,10,,,,,,,,,,,LowSeverity,,8,12,88.6,,,,,,,,,,,,,,,,,,,,,,196_1,Tundra,AlpineBorealForest,8,12,88.6,71.69290288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,1,4,Burn,HighSeverity,18,Mixed,"Cahoon, Sean M. P.; Sullivan, Patrick F.; Gray, Andrew N.","Interactions among wildfire, forest type and landscape position are key determinants of boreal forest carbon stocks - Cahoon - 2022 - Journal of Ecology - Wiley Online Library",10.1017/S0266467405002452,Wildfire,BorealDeciduous,USA,64,-148,1,1,1,0,0,0,0,0,1,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,10,,,,,,,,,,,HighSeverity,,9.8,15,69.7,,,,,,,,,,,,,,,,,,,,,,196_1,Tundra,AlpineBorealForest,9.8,15,69.7,56.39949584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1,1,Control,PreFire,2,Mixed,"Campbell, John; Donato, Dan C.; Azuma, David; Law, Beverly","Pyrogenic carbon emission from a large wildfire in Oregon, United States - Campbell - 2007 - Journal of Geophysical Research: Biogeosciences - Wiley Online Library",10.1016/j.gloplacha.2016.06.002,Wildfire,MixedConifer,USA,42.42141373,-123.7244304,1,1,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,MgC_per_hectare,PreFire,Reconstructed,,,,,,,,,,,,,,,,,,,0.6,11.8,,,,12.4,213_1,Temperate Conifer Forests,TemperateForest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,1180,,,,1240
